2020-11-03 22:19:35,302 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:35,304 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:35,304 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:35,309 p=1 u=root n=ansible | TASK [configuration/build/groups : building groups configuration] **************************************************************************************************************************
2020-11-03 22:19:35,309 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:35 +0000 (0:00:00.455)       0:00:02.976 ****** 
2020-11-03 22:19:35,749 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:35,788 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:35,791 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:35,791 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:35,803 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:35,803 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:35,810 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:35,812 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:35,823 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:35,835 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:35,839 p=1 u=root n=ansible | TASK [configuration/build/system : building system configuration] **************************************************************************************************************************
2020-11-03 22:19:35,839 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:35 +0000 (0:00:00.530)       0:00:03.506 ****** 
2020-11-03 22:19:36,378 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:36,384 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:36,393 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:36,408 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:36,417 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:36,435 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:36,440 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:36,441 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:36,447 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:36,448 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:36,452 p=1 u=root n=ansible | TASK [configuration/build/chassis : building chassis configuration] ************************************************************************************************************************
2020-11-03 22:19:36,452 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:36 +0000 (0:00:00.612)       0:00:04.119 ****** 
2020-11-03 22:19:36,867 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:36,900 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:36,912 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:36,920 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:36,930 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:36,931 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:36,937 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:36,944 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:36,957 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:36,964 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:36,969 p=1 u=root n=ansible | TASK [configuration/build/interfaces : building interfaces configuration] ******************************************************************************************************************
2020-11-03 22:19:36,969 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:36 +0000 (0:00:00.516)       0:00:04.636 ****** 
2020-11-03 22:19:37,422 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:37,443 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:37,445 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:37,465 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:37,470 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:37,470 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:37,484 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:37,484 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:37,500 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:37,504 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:37,508 p=1 u=root n=ansible | TASK [configuration/build/snmp : building snmp configuration] ******************************************************************************************************************************
2020-11-03 22:19:37,508 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:37 +0000 (0:00:00.539)       0:00:05.175 ****** 
2020-11-03 22:19:37,921 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:37,925 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:37,943 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:37,950 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:37,956 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:37,968 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:37,969 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:37,978 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:37,998 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:38,005 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:38,010 p=1 u=root n=ansible | TASK [configuration/build/forwarding_options : building forwarding_options configuration] **************************************************************************************************
2020-11-03 22:19:38,010 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:38 +0000 (0:00:00.501)       0:00:05.677 ****** 
2020-11-03 22:19:38,408 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:38,429 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:38,442 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:38,459 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:38,481 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:38,481 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:38,483 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:38,488 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:38,491 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:38,499 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:38,503 p=1 u=root n=ansible | TASK [configuration/build/routing_instances : building routing_instances configuration] ****************************************************************************************************
2020-11-03 22:19:38,503 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:38 +0000 (0:00:00.493)       0:00:06.170 ****** 
2020-11-03 22:19:38,912 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:38,962 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:38,970 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:38,972 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:38,984 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:39,001 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:39,005 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:39,006 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:39,007 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:39,020 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:39,025 p=1 u=root n=ansible | TASK [configuration/build/routing_options : building routing_options configuration] ********************************************************************************************************
2020-11-03 22:19:39,026 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:39 +0000 (0:00:00.522)       0:00:06.693 ****** 
2020-11-03 22:19:39,468 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:39,490 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:39,500 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:39,509 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:39,512 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:39,517 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:39,522 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:39,538 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:39,541 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:39,551 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:39,555 p=1 u=root n=ansible | TASK [configuration/build/protocols : building protocols configuration] ********************************************************************************************************************
2020-11-03 22:19:39,555 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:39 +0000 (0:00:00.529)       0:00:07.222 ****** 
2020-11-03 22:19:40,104 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:40,119 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:40,120 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:40,135 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:40,136 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:40,150 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:40,153 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:40,163 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:40,169 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:40,206 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:40,211 p=1 u=root n=ansible | TASK [configuration/build/policy_options : building policy_options configuration] **********************************************************************************************************
2020-11-03 22:19:40,211 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:40 +0000 (0:00:00.655)       0:00:07.878 ****** 
2020-11-03 22:19:40,698 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:40,703 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:40,748 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:40,748 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:40,753 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:40,756 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:40,760 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:40,763 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:40,763 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:40,764 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:40,768 p=1 u=root n=ansible | TASK [configuration/build/class_of_service : building class_of_service configuration] ******************************************************************************************************
2020-11-03 22:19:40,768 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:40 +0000 (0:00:00.557)       0:00:08.435 ****** 
2020-11-03 22:19:41,213 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:41,238 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:41,246 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:41,248 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:41,252 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:41,257 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:41,271 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:41,286 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:41,294 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:41,303 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:41,308 p=1 u=root n=ansible | TASK [configuration/build/firewall : building firewall configuration] **********************************************************************************************************************
2020-11-03 22:19:41,308 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:41 +0000 (0:00:00.539)       0:00:08.975 ****** 
2020-11-03 22:19:41,974 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:41,985 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:41,993 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:42,014 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:42,023 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:42,024 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:42,025 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:42,027 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:42,038 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:42,039 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:42,043 p=1 u=root n=ansible | TASK [configuration/build/switch_options : building switch_options configuration] **********************************************************************************************************
2020-11-03 22:19:42,044 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:42 +0000 (0:00:00.735)       0:00:09.710 ****** 
2020-11-03 22:19:42,480 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:42,484 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:42,497 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:42,499 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:42,509 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:42,513 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:42,514 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:42,519 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:42,533 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:42,535 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:42,539 p=1 u=root n=ansible | TASK [configuration/build/poe : building poe configuration] ********************************************************************************************************************************
2020-11-03 22:19:42,539 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:42 +0000 (0:00:00.495)       0:00:10.206 ****** 
2020-11-03 22:19:42,927 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:42,950 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:42,957 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:42,964 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:42,971 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:42,979 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:42,985 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:42,998 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:43,013 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:43,019 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:43,023 p=1 u=root n=ansible | TASK [configuration/build/access : building access configuration] **************************************************************************************************************************
2020-11-03 22:19:43,023 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:43 +0000 (0:00:00.483)       0:00:10.690 ****** 
2020-11-03 22:19:43,456 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:43,457 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:43,459 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:43,480 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:43,480 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:43,500 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:43,500 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:43,513 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:43,520 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:43,532 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:43,536 p=1 u=root n=ansible | TASK [configuration/build/vlans : building vlans configuration] ****************************************************************************************************************************
2020-11-03 22:19:43,536 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:43 +0000 (0:00:00.512)       0:00:11.203 ****** 
2020-11-03 22:19:43,951 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:43,973 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:43,983 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:43,988 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:43,989 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:43,999 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:44,007 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:44,010 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:44,021 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:44,039 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:44,043 p=1 u=root n=ansible | TASK [configuration/assemble : check if directory is present] ******************************************************************************************************************************
2020-11-03 22:19:44,043 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:44 +0000 (0:00:00.507)       0:00:11.710 ****** 
2020-11-03 22:19:44,223 p=1 u=root n=ansible | ok: [pod1-spine1]
2020-11-03 22:19:44,227 p=1 u=root n=ansible | TASK [configuration/assemble : assemble configurations to temp completed folder] ***********************************************************************************************************
2020-11-03 22:19:44,227 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:44 +0000 (0:00:00.183)       0:00:11.894 ****** 
2020-11-03 22:19:44,555 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:44,573 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:44,575 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:44,576 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:44,588 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:44,589 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:44,590 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:44,590 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:44,590 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:44,591 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:44,595 p=1 u=root n=ansible | TASK [configuration/assemble : Remove blank lines between matches] *************************************************************************************************************************
2020-11-03 22:19:44,595 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:44 +0000 (0:00:00.367)       0:00:12.262 ****** 
2020-11-03 22:19:44,948 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:44,950 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:44,950 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:44,952 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:44,962 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:44,965 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:44,967 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:44,969 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:44,971 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:44,972 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:44,977 p=1 u=root n=ansible | TASK [configuration/assemble : copy completed config file to project's config directory backup purposes] ***********************************************************************************
2020-11-03 22:19:44,977 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:44 +0000 (0:00:00.382)       0:00:12.644 ****** 
2020-11-03 22:19:45,375 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-03 22:19:45,376 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-03 22:19:45,377 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:19:45,387 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-03 22:19:45,399 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-03 22:19:45,408 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-03 22:19:45,408 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-03 22:19:45,423 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-03 22:19:45,433 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-03 22:19:45,433 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-03 22:19:45,436 p=1 u=root n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf1                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf2                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf3                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf4                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf5                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,436 p=1 u=root n=ansible | pod1-leaf6                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,437 p=1 u=root n=ansible | pod1-leaf7                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,437 p=1 u=root n=ansible | pod1-leaf8                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,437 p=1 u=root n=ansible | pod1-spine1                : ok=29   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,437 p=1 u=root n=ansible | pod1-spine2                : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-03 22:19:45,437 p=1 u=root n=ansible | Tuesday 03 November 2020  22:19:45 +0000 (0:00:00.460)       0:00:13.104 ****** 
2020-11-03 22:19:45,437 p=1 u=root n=ansible | =============================================================================== 
2020-11-03 22:19:45,437 p=1 u=root n=ansible | configuration/build/firewall : building firewall configuration ---------------------------------------------------------------------------------------------------------------------- 0.74s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/version : building version configuration ------------------------------------------------------------------------------------------------------------------------ 0.68s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/protocols : building protocols configuration -------------------------------------------------------------------------------------------------------------------- 0.66s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/system : building system configuration -------------------------------------------------------------------------------------------------------------------------- 0.61s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/policy_options : building policy_options configuration ---------------------------------------------------------------------------------------------------------- 0.56s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/interfaces : building interfaces configuration ------------------------------------------------------------------------------------------------------------------ 0.54s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/class_of_service : building class_of_service configuration ------------------------------------------------------------------------------------------------------ 0.54s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/groups : building groups configuration -------------------------------------------------------------------------------------------------------------------------- 0.53s
2020-11-03 22:19:45,438 p=1 u=root n=ansible | configuration/build/routing_options : building routing_options configuration -------------------------------------------------------------------------------------------------------- 0.53s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/routing_instances : building routing_instances configuration ---------------------------------------------------------------------------------------------------- 0.52s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/chassis : building chassis configuration ------------------------------------------------------------------------------------------------------------------------ 0.52s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/access : building access configuration -------------------------------------------------------------------------------------------------------------------------- 0.51s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/vlans : building vlans configuration ---------------------------------------------------------------------------------------------------------------------------- 0.51s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/snmp : building snmp configuration ------------------------------------------------------------------------------------------------------------------------------ 0.50s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/switch_options : building switch_options configuration ---------------------------------------------------------------------------------------------------------- 0.50s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/forwarding_options : building forwarding_options configuration -------------------------------------------------------------------------------------------------- 0.49s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/build/poe : building poe configuration -------------------------------------------------------------------------------------------------------------------------------- 0.48s
2020-11-03 22:19:45,439 p=1 u=root n=ansible | configuration/assemble : copy completed config file to project's config directory backup purposes ----------------------------------------------------------------------------------- 0.46s
2020-11-03 22:19:45,440 p=1 u=root n=ansible | build_directories : remove previous temporary build directory ----------------------------------------------------------------------------------------------------------------------- 0.46s
2020-11-03 22:19:45,440 p=1 u=root n=ansible | configuration/build/apply_groups : building apply_groups configuration -------------------------------------------------------------------------------------------------------------- 0.46s
2020-11-03 22:25:45,984 p=1 u=root n=ansible | PLAY [all] *********************************************************************************************************************************************************************************
2020-11-03 22:25:46,062 p=1 u=root n=ansible | TASK [Check ansible version >=2.7.8] *******************************************************************************************************************************************************
2020-11-03 22:25:46,062 p=1 u=root n=ansible | Tuesday 03 November 2020  22:25:46 +0000 (0:00:00.145)       0:00:00.145 ****** 
2020-11-03 22:25:46,097 p=1 u=root n=ansible | ok: [pod1-spine1] => changed=false 
  msg: All assertions passed
2020-11-03 22:25:46,100 p=1 u=root n=ansible | PLAY [all] *********************************************************************************************************************************************************************************
2020-11-03 22:25:46,107 p=1 u=root n=ansible | TASK [build_directories : Build local directories to hold output files] ********************************************************************************************************************
2020-11-03 22:25:46,107 p=1 u=root n=ansible | Tuesday 03 November 2020  22:25:46 +0000 (0:00:00.044)       0:00:00.190 ****** 
2020-11-03 22:25:46,114 p=1 u=root n=ansible | ok: [pod1-spine1] => 
  msg: Check roles/build_directories/defaults/main.yml
2020-11-03 22:25:46,118 p=1 u=root n=ansible | TASK [build_directories : remove previous temporary build directory] ***********************************************************************************************************************
2020-11-03 22:25:46,118 p=1 u=root n=ansible | Tuesday 03 November 2020  22:25:46 +0000 (0:00:00.011)       0:00:00.201 ****** 
2020-11-03 22:25:46,476 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-03 22:25:46,482 p=1 u=root n=ansible | changed: [pod1-leaf2]
